set,source_file,message,final_label
test,flight_log_3.xlsx,RC signal lost.; Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.,27
test,flight_log_3.xlsx,RC signal weak. Avoid blocking antennas and adjust antenna orientation.,325
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,Failsafe RTH.; Flight mode changed to Go Home.,59
test,flight_log_3.xlsx,Failsafe RTH.,75
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.; Original route RTH.,58
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.; Original route RTH.; RTH in progress.,58
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; Original route RTH.; RTH in progress.,58
test,flight_log_3.xlsx,RTH ascending.,113
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,567
test,flight_log_3.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,551
test,flight_log_3.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_3.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,552
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,RC signal weak.,540
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,Image transmission signal weak.; RC signal lost.,92
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,Failsafe RTH.; Flight mode changed to Go Home.,59
test,flight_log_3.xlsx,Failsafe RTH.,75
test,flight_log_3.xlsx,Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Original route RTH.,8
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Original route RTH.; RTH ascending.,8
test,flight_log_3.xlsx,Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.,539
test,flight_log_3.xlsx,RC signal weak. Avoid blocking antennas and adjust antenna orientation.,325
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,58
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,58
test,flight_log_3.xlsx,Failsafe RTH.,75
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RTH ascending.; Controller triggered aircraft to descend. Auto RTH canceled.,224
test,flight_log_3.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,224
test,flight_log_3.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_3.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,224
test,flight_log_3.xlsx,RC signal weak.; Aircraft braking.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RC signal lost. Aircraft will follow preset action for lost signal.,27
test,flight_log_3.xlsx,Failsafe RTH.; Flight mode changed to Go Home.,59
test,flight_log_3.xlsx,Failsafe RTH.,75
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Original route RTH.,542
test,flight_log_3.xlsx,RTH in progress.,163
test,flight_log_3.xlsx,RC signal weak. Avoid blocking antennas and adjust antenna orientation.,325
test,flight_log_3.xlsx,RTH ascending.,113
test,flight_log_3.xlsx,Controller triggered aircraft to descend. Auto RTH canceled.,71
test,flight_log_3.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_3.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Aircraft will follow preset action for lost signal.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,553
test,flight_log_3.xlsx,RC signal lost.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Aircraft will follow preset action for lost signal.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.,125
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,RC signal weak.,540
test,flight_log_3.xlsx,RC signal weak.,540
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,Image transmission signal weak.; Aircraft braking.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.,198
test,flight_log_3.xlsx,RC signal lost. Aircraft will follow preset action for lost signal.,125
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,RC signal weak.,540
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,RC signal weak.; Aircraft braking.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.,27
test,flight_log_3.xlsx,RC signal weak.; Aircraft braking.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.,560
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,Image transmission signal weak.; Aircraft braking.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.,198
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,RC signal lost. Aircraft will follow preset action for lost signal.,125
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,Image transmission signal weak.; RC signal lost.,92
test,flight_log_3.xlsx,Aircraft braking.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.,33
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.,539
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,Aircraft braking.,177
test,flight_log_3.xlsx,Aircraft braking.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.,33
test,flight_log_3.xlsx,Downlink Lost.,120
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; Downlink Restored (after 0m 5.8s).; Flight mode changed to Go Home.,58
test,flight_log_3.xlsx,RTH in progress.,163
test,flight_log_3.xlsx,RTH ascending.,113
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.; Controller triggered aircraft to descend. Auto RTH canceled.,224
test,flight_log_3.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,224
test,flight_log_3.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_3.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,224
test,flight_log_3.xlsx,RC signal weak.; Aircraft braking.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.,27
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,No image transmission. RTH.; Press Brake button to cancel RTH.; RC signal lost. Aircraft will follow preset action for lost signal.; No image transmission. Aircraft returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; Flight mode changed to Go Home.,576
test,flight_log_3.xlsx,Original route RTH.,452
test,flight_log_3.xlsx,RTH in progress.,163
test,flight_log_3.xlsx,No image transmission. RTH.,165
test,flight_log_3.xlsx,RTH ascending.; Controller triggered aircraft to descend. Auto RTH canceled.,71
test,flight_log_3.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_3.xlsx,No image transmission. RTH.; Controller triggered aircraft to descend. Auto RTH canceled.,226
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,Aircraft braking.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.,33
test,flight_log_3.xlsx,Image transmission signal weak.,234
test,flight_log_3.xlsx,Downlink Lost.,120
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.; Downlink Restored (after 0m 7.4s).; Flight mode changed to Go Home.,58
test,flight_log_3.xlsx,RTH ascending.,113
test,flight_log_3.xlsx,RC signal weak. Avoid blocking antennas and adjust antenna orientation.,325
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,58
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RTH ascending.,8
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RTH ascending.,8
test,flight_log_3.xlsx,Downlink Lost.,120
test,flight_log_3.xlsx,Downlink Restored (after 0m 5.4s).,211
test,flight_log_3.xlsx,Press Brake button to cancel RTH.; RC signal lost. Returning to home.,8
test,flight_log_3.xlsx,RTH in progress.,163
test,flight_log_3.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RTH in progress.,8
test,flight_log_3.xlsx,Failsafe RTH.; Aircraft braking.; RC signal lost. Returning to home.; RTH in progress.,498
test,flight_log_3.xlsx,Controller triggered aircraft to fly backward. Auto RTH canceled.,71
test,flight_log_3.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_3.xlsx,Failsafe RTH.; Controller triggered aircraft to fly backward. Auto RTH canceled.; RC signal lost. Returning to home.; RTH in progress.,224
test,flight_log_3.xlsx,Failsafe RTH.; Controller triggered aircraft to fly backward. Auto RTH canceled.; RC signal lost. Returning to home.,554
test,flight_log_3.xlsx,No image transmission. RTH.; Press Brake button to cancel RTH.; No image transmission. Aircraft returning to home.; Flight mode changed to Go Home.,78
test,flight_log_3.xlsx,No image transmission. RTH.; Press Brake button to cancel RTH.; No image transmission. Aircraft returning to home.; RTH in progress.,78
test,flight_log_3.xlsx,No image transmission. RTH.; Press Brake button to cancel RTH.; No image transmission. Aircraft returning to home.; RTH in progress.,78
test,flight_log_3.xlsx,No image transmission. RTH.; Controller triggered aircraft to fly backward. Auto RTH canceled.; No image transmission. Aircraft returning to home.; RTH in progress.,226
test,flight_log_3.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_3.xlsx,No image transmission. RTH.; Controller triggered aircraft to fly backward. Auto RTH canceled.; No image transmission. Aircraft returning to home.; RTH in progress.,226
test,flight_log_3.xlsx,No image transmission. RTH.; Controller triggered aircraft to fly backward. Auto RTH canceled.; No image transmission. Aircraft returning to home.,565
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,Aircraft braking.,177
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,Aircraft braking.,177
test,flight_log_3.xlsx,RTH in progress.; Flight mode changed to Go Home.,148
test,flight_log_3.xlsx,RC signal lost.,6
test,flight_log_3.xlsx,Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.; RC signal lost.,8
test,flight_log_3.xlsx,RC signal lost.; Press Brake button to cancel RTH.; RTH in progress.,8
test,flight_log_3.xlsx,RC signal lost.; Press Brake button to cancel RTH.; RTH in progress.,8
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.,201
test,flight_log_3.xlsx,RTH in progress.; Press Brake button to cancel RTH.; Auto landing in progress.; Press brake button to cancel landing.; Flight mode changed to Auto Landing.,99
test,flight_log_3.xlsx,Auto landing in progress.; Press brake button to cancel landing.; RTH in progress.,99
test,flight_log_3.xlsx,Auto landing in progress.; Area under aircraft unsuitable for landing. Move to safe environment and try again.,31
test,flight_log_3.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_3.xlsx,Auto landing in progress.; Area under aircraft unsuitable for landing. Move to safe environment and try again.,31
test,flight_log_3.xlsx,Area under aircraft unsuitable for landing. Move to safe environment and try again.,31
test,flight_log_3.xlsx,Auto landing in progress.; Press brake button to cancel landing.; Flight mode changed to Auto Landing.,249
test,flight_log_3.xlsx,Auto landing in progress.; Make sure the area under the aircraft is safe for landing. Push throttle down to use force landing.,66
test,flight_log_3.xlsx,Flight mode changed to Confirm Landing.,214
test,flight_log_3.xlsx,Auto landing in progress.; Make sure the area under the aircraft is safe for landing. Push throttle down to use force landing.,66
test,flight_log_3.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_4.xlsx,Gimbal auto check failed.; Motors starting.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; Data Recorder File Index is 88.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).; Flight mode changed to Starting Motors.,116
test,flight_log_4.xlsx,Flight mode changed to Manual Takeoff.,207
test,flight_log_4.xlsx,Gimbal auto check failed.,232
test,flight_log_4.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_4.xlsx,Gimbal auto check failed.; Home point updated. RTH altitude adjusted to 100m.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.,222
test,flight_log_4.xlsx,Gimbal auto check failed.,232
test,flight_log_4.xlsx,Gimbal auto check failed.; Image transmission signal weak.,143
test,flight_log_4.xlsx,Image transmission signal weak.; Aircraft braking.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.,312
test,flight_log_4.xlsx,RC signal lost.,6
test,flight_log_4.xlsx,RC signal lost.; Aircraft braking.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; Image transmission signal weak. Adjust antennas and make sure they are perpendicular to flight direction of aircraft.,312
test,flight_log_4.xlsx,Downlink Lost.,120
test,flight_log_4.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Downlink Restored (after 0m 5.2s).; Flight mode changed to Go Home.,58
test,flight_log_4.xlsx,RTH in progress.,163
test,flight_log_4.xlsx,Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.,577
test,flight_log_4.xlsx,RC signal weak. Avoid blocking antennas and adjust antenna orientation.,325
test,flight_log_4.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH in progress.,578
test,flight_log_4.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH in progress.; RTH ascending.,2
test,flight_log_4.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; RTH ascending.,2
test,flight_log_4.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; RTH ascending.,2
test,flight_log_4.xlsx,Flight mode changed to P-GPS (Brake).,566
test,flight_log_4.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.,579
test,flight_log_4.xlsx,Gimbal auto check failed.,232
test,flight_log_4.xlsx,RC signal lost. Aircraft will follow preset action for lost signal.,125
test,flight_log_4.xlsx,RC signal lost.,6
test,flight_log_4.xlsx,Gimbal auto check failed.,232
test,flight_log_4.xlsx,RC signal weak.,540
test,flight_log_4.xlsx,Gimbal auto check failed.,232
test,flight_log_4.xlsx,Gimbal auto check failed.,232
test,flight_log_4.xlsx,Gimbal auto check failed.; Press Brake button to cancel RTH.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; RTH in progress.; Flight mode changed to Go Home.,225
test,flight_log_4.xlsx,RTH ascending.,113
test,flight_log_4.xlsx,Gimbal auto check failed.; Press Brake button to cancel RTH.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; RTH ascending.; RTH in progress.,225
test,flight_log_4.xlsx,Gimbal auto check failed.; Press Brake button to cancel RTH.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; RTH in progress.; RTH ascending.,225
test,flight_log_4.xlsx,Gimbal auto check failed.; Press Brake button to cancel RTH.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; RTH in progress.,225
test,flight_log_4.xlsx,Gimbal auto check failed.; Press Brake button to cancel RTH.; Gimbal stuck. Check whether gimbal lock is removed and make sure gimbal can rotate freely.; RTH in progress.; Auto landing in progress.; Press brake button to cancel landing.; Flight mode changed to Auto Landing.,225
test,flight_log_5.xlsx,Motors starting.; Flight mode changed to Starting Motors.,17
test,flight_log_5.xlsx,Compass error.; Compass error. Fly with caution.,580
test,flight_log_5.xlsx,Data Recorder File Index is 88.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).,88
test,flight_log_5.xlsx,Motors starting.; Flight mode changed to Manual Takeoff.,17
test,flight_log_5.xlsx,Compass error.,62
test,flight_log_5.xlsx,Flight mode changed to P-GPS.,79
test,flight_log_5.xlsx,Home point updated. RTH altitude adjusted to 100m.,48
test,flight_log_5.xlsx,Home point updated. RTH altitude adjusted to 100m.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,581
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Aircraft braking.,177
test,flight_log_5.xlsx,Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.,125
test,flight_log_5.xlsx,RC signal lost.; Aircraft braking.; Gimbal pitch axis endpoint reached.,372
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,RC signal lost.,6
test,flight_log_5.xlsx,Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,29
test,flight_log_5.xlsx,RC signal lost.; Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,29
test,flight_log_5.xlsx,RC signal lost.; Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.,125
test,flight_log_5.xlsx,RC signal lost.; Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.; RC signal lost. Returning to home.; Failsafe RTH.; Flight mode changed to Go Home.,125
test,flight_log_5.xlsx,Failsafe RTH.,75
test,flight_log_5.xlsx,Failsafe RTH.,75
test,flight_log_5.xlsx,Failsafe RTH.,75
test,flight_log_5.xlsx,Failsafe RTH.,75
test,flight_log_5.xlsx,Failsafe RTH.,75
test,flight_log_5.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RTH in progress.,8
test,flight_log_5.xlsx,RTH ascending.,113
test,flight_log_5.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RTH ascending.,8
test,flight_log_5.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RC signal weak. Avoid blocking antennas and adjust antenna orientation.; RTH ascending.,58
test,flight_log_5.xlsx,Failsafe RTH.; Press Brake button to cancel RTH.; RC signal lost. Returning to home.; RTH ascending.,8
test,flight_log_5.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.; RTH ascending.,555
test,flight_log_5.xlsx,Flight mode changed to P-GPS.,79
test,flight_log_5.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.; RTH ascending.,556
test,flight_log_5.xlsx,Failsafe RTH.; Controller triggered aircraft to descend. Auto RTH canceled.; RC signal lost. Returning to home.,224
test,flight_log_5.xlsx,Aircraft braking.; RC signal lost. Aircraft will follow preset action for lost signal.,125
test,flight_log_5.xlsx,RC signal lost.; Aircraft braking.,98
test,flight_log_5.xlsx,Aircraft braking.,177
test,flight_log_5.xlsx,RC signal lost.,6
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Flight mode changed to Confirm Landing.,186
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_5.xlsx,Auto landing in progress.,77
test,flight_log_5.xlsx,Auto landing in progress.,77
test,flight_log_6.xlsx,Motors starting.; Flight mode changed to Starting Motors.,17
test,flight_log_6.xlsx,Compass error.; Compass error. Fly with caution.,580
test,flight_log_6.xlsx,Data Recorder File Index is 88.; Set Return to Home (RTH) altitude to 100 m (328 ft).; Set maximum flight altitude to 500 m (1640 ft).,88
test,flight_log_6.xlsx,Motors starting.,97
test,flight_log_6.xlsx,Compass error.,62
test,flight_log_6.xlsx,Flight mode changed to Manual Takeoff.,207
test,flight_log_6.xlsx,Home point updated. RTH altitude adjusted to 100m.; Flight mode changed to P-GPS.,48
test,flight_log_6.xlsx,Home point updated. RTH altitude adjusted to 100m.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,9
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Home point updated. RTH altitude adjusted to 100m.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,9
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.; Home point updated. RTH altitude adjusted to 100m.; Downward ambient light too low. Obstacle avoidance unavailable. Fly with caution.; Forward ambient light too low. Obstacle avoidance unavailable. Fly with caution.,9
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
test,flight_log_6.xlsx,Ambient light too low. Obstacle avoidance unavailable.,34
